"Date","Location","MinTemp","MaxTemp"
"2011-06-14","Penrith",12,16
"2011-06-15","Penrith",11.1,16.3
"2011-06-16","Penrith",11.8,17.7
"2011-06-17","Penrith",5.1,17.3
"2011-06-18","Penrith",5,18
"2011-06-19","Penrith",3.3,18.4
"2011-06-20","Penrith",3.5,19.1
"2011-06-21","Penrith",6,21.3
"2011-06-22","Penrith",6.9,15.9
"2011-06-23","Penrith",6.6,20.3
"2011-06-24","Penrith",2.8,18.1
"2011-06-25","Penrith",3,18.5
"2011-06-26","Penrith",3.2,19.7
"2011-06-27","Penrith",2.1,19.9
"2011-06-28","Penrith",7.4,18.2
"2011-06-29","Penrith",11.7,17.7
"2011-06-30","Penrith",10,17.5
"2011-07-01","Penrith",10.1,18.3
"2011-07-02","Penrith",9.3,18.3
"2011-07-03","Penrith",4.7,20
"2011-07-04","Penrith",6,21.2
"2011-07-05","Penrith",11.5,16.6
"2011-07-06","Penrith",8.9,17.3
"2011-07-07","Penrith",12.1,17
"2011-07-08","Penrith",0.6,18.1
"2011-07-09","Penrith",-0.3,17.7
"2011-07-10","Penrith",0.5,16.4
"2011-07-11","Penrith",5.6,18.3
"2011-07-12","Penrith",0.4,18.6
"2011-07-13","Penrith",5.3,11.5
"2011-07-14","Penrith",2.4,15.9
"2011-07-15","Penrith",4.1,15.6
"2011-07-16","Penrith",6.5,14.6
"2011-07-17","Penrith",9.2,16.4
"2011-07-18","Penrith",5.8,18.8
"2011-07-19","Penrith",2.9,15.4
"2011-07-20","Penrith",6.8,17.8
"2011-07-21","Penrith",11.9,13.9
"2011-07-22","Penrith",10.9,14.4
"2011-07-23","Penrith",9.8,16.1
"2011-07-24","Penrith",3,14.4
"2011-07-25","Penrith",4.8,20
"2011-07-26","Penrith",2.9,18.2
"2011-07-27","Penrith",3.3,17.5
"2011-07-28","Penrith",3.6,19.5
"2011-07-29","Penrith",2.7,19
"2011-07-30","Penrith",2.1,20
"2011-07-31","Penrith",2.3,19.1
"2011-08-01","Penrith",5.4,22.4
"2011-08-02","Penrith",4,23.5
"2011-08-03","Penrith",8,24.3
"2011-08-04","Penrith",5.8,25.9
"2011-08-05","Penrith",6.1,24.9
"2011-08-06","Penrith",5.8,22.1
"2011-08-07","Penrith",10.2,19.9
"2011-08-08","Penrith",4.2,18.2
"2011-08-09","Penrith",5,16.3
"2011-08-10","Penrith",1.6,18.3
"2011-08-11","Penrith",1.9,18.2
"2011-08-12","Penrith",7.2,18.9
"2011-08-13","Penrith",3.7,18.9
"2011-08-14","Penrith",8.7,18.9
"2011-08-15","Penrith",4.8,19.4
"2011-08-16","Penrith",7.5,20.2
"2011-08-17","Penrith",6.7,12.7
"2011-08-18","Penrith",8.4,17.8
"2011-08-19","Penrith",4,15.8
"2011-08-20","Penrith",8.5,19.5
"2011-08-21","Penrith",9.9,17.8
"2011-08-22","Penrith",9.7,17.7
"2011-08-23","Penrith",10.7,18.1
"2011-08-24","Penrith",7.7,19.9
"2011-08-25","Penrith",4.9,23.4
"2011-08-26","Penrith",5.4,22.5
"2011-08-27","Penrith",10.2,18.9
"2011-08-28","Penrith",7.5,21.3
"2011-08-29","Penrith",7,23.8
"2011-08-30","Penrith",9.3,19.9
"2011-08-31","Penrith",8.7,21.8
"2012-06-01","Penrith",9.6,16.7
"2012-06-02","Penrith",12,16.5
"2012-06-03","Penrith",13.4,15.5
"2012-06-04","Penrith",10.6,20.1
"2012-06-05","Penrith",9.9,15.4
"2012-06-06","Penrith",10.2,13.9
"2012-06-07","Penrith",8.1,17.2
"2012-06-08","Penrith",3.1,16.1
"2012-06-09","Penrith",2.5,16.6
"2012-06-10","Penrith",5,15.9
"2012-06-11","Penrith",8.8,13.5
"2012-06-12","Penrith",11.6,17.7
"2012-06-13","Penrith",12.2,18.1
"2012-06-14","Penrith",9.9,18.5
"2012-06-15","Penrith",8.7,19.7
"2012-06-16","Penrith",7.2,12
"2012-06-17","Penrith",5.6,18.6
"2012-06-18","Penrith",4.7,19.4
"2012-06-19","Penrith",3.6,19.7
"2012-06-20","Penrith",2.9,15.8
"2012-06-21","Penrith",2.3,18.2
"2012-06-22","Penrith",5.5,17.5
"2012-06-23","Penrith",3.5,18
"2012-06-24","Penrith",1,17.8
"2012-06-25","Penrith",1.7,17.3
"2012-06-26","Penrith",4.6,13.5
"2012-06-27","Penrith",9.2,16.9
"2012-06-28","Penrith",8.7,17.3
"2012-06-29","Penrith",9.1,20.3
"2012-06-30","Penrith",4.9,20
"2012-07-01","Penrith",5.5,16.5
"2012-07-02","Penrith",1.8,16.6
"2012-07-03","Penrith",2.1,16.1
"2012-07-04","Penrith",5.7,16.7
"2012-07-05","Penrith",8.8,15.4
"2012-07-06","Penrith",9.6,16.1
"2012-07-07","Penrith",5.9,16.5
"2012-07-08","Penrith",6.2,18
"2012-07-09","Penrith",4.2,17.7
"2012-07-10","Penrith",4.4,13.6
"2012-07-11","Penrith",6.6,20.9
"2012-07-12","Penrith",8.1,13.2
"2012-07-13","Penrith",8.7,23.5
"2012-07-14","Penrith",7.4,19.6
"2012-07-15","Penrith",6.5,18.4
"2012-07-16","Penrith",3,19.5
"2012-07-17","Penrith",3.7,19.7
"2012-07-18","Penrith",4.2,20.1
"2012-07-19","Penrith",3.9,15.8
"2012-07-20","Penrith",2.1,17
"2012-07-21","Penrith",6.8,16.2
"2012-07-22","Penrith",8.8,17.8
"2012-07-23","Penrith",9.9,15.5
"2012-07-24","Penrith",10.5,15.4
"2012-07-25","Penrith",6.2,19
"2012-07-26","Penrith",7.6,19.3
"2012-07-27","Penrith",4.8,17.1
"2012-07-28","Penrith",3.4,17.6
"2012-07-29","Penrith",3,16.9
"2012-07-30","Penrith",5.3,15.9
"2012-07-31","Penrith",5.1,15.4
"2012-08-01","Penrith",3.2,16.3
"2012-08-02","Penrith",2.5,17
"2012-08-03","Penrith",2.4,17.9
"2012-08-04","Penrith",1.8,20.8
"2012-08-05","Penrith",2.3,22
"2012-08-06","Penrith",7.5,19.1
"2012-08-07","Penrith",1.1,18.2
"2012-08-08","Penrith",0.7,22.4
"2012-08-09","Penrith",6.5,19.9
"2012-08-10","Penrith",5.1,18.1
"2012-08-11","Penrith",8.7,17.9
"2012-08-12","Penrith",11.7,16.1
"2012-08-13","Penrith",6.8,18.9
"2012-08-14","Penrith",2.1,18.1
"2012-08-15","Penrith",3.7,24.4
"2012-08-16","Penrith",5.8,20
"2012-08-17","Penrith",3.5,21.2
"2012-08-18","Penrith",8,18.7
"2012-08-19","Penrith",4.8,20
"2012-08-20","Penrith",2.5,18.9
"2012-08-21","Penrith",5.1,22.2
"2012-08-22","Penrith",5.9,25.5
"2012-08-23","Penrith",10.3,28.9
"2012-08-24","Penrith",10.5,19.4
"2012-08-25","Penrith",7.2,20.3
"2012-08-26","Penrith",3.5,20.3
"2012-08-27","Penrith",2.3,NA
"2012-08-28","Penrith",3.2,20.9
"2012-08-29","Penrith",4.3,22.3
"2012-08-30","Penrith",6.9,21.6
"2012-08-31","Penrith",6,19.1
"2013-06-01","Penrith",9.7,19.9
"2013-06-02","Penrith",12.9,15.6
"2013-06-03","Penrith",10.9,18.9
"2013-06-04","Penrith",5.2,20.4
"2013-06-05","Penrith",6.7,17.2
"2013-06-06","Penrith",8.4,15.6
"2013-06-07","Penrith",10.9,22
"2013-06-08","Penrith",8.7,17.6
"2013-06-09","Penrith",7.5,19.8
"2013-06-10","Penrith",7.3,13.9
"2013-06-11","Penrith",6.8,18.9
"2013-06-12","Penrith",7.2,14.2
"2013-06-13","Penrith",8,20.2
"2013-06-14","Penrith",7.2,19.9
"2013-06-15","Penrith",10.5,19.5
"2013-06-16","Penrith",4.9,18.1
"2013-06-17","Penrith",3.5,17.7
"2013-06-18","Penrith",3.7,17.9
"2013-06-19","Penrith",8.3,16.9
"2013-06-20","Penrith",8,16.6
"2013-06-21","Penrith",5.3,16.7
"2013-06-22","Penrith",3.4,15.5
"2013-06-23","Penrith",7.8,14.1
"2013-06-24","Penrith",10.3,13.9
"2013-06-25","Penrith",9.5,14.8
"2013-06-26","Penrith",11.3,18.6
"2013-06-27","Penrith",12.1,17.5
"2013-06-28","Penrith",11.3,17.1
"2013-06-29","Penrith",11.9,12.9
"2013-06-30","Penrith",11.3,16.9
"2013-07-01","Penrith",5.9,18.6
"2013-07-02","Penrith",4.1,18.6
"2013-07-03","Penrith",3.7,17.6
"2013-07-04","Penrith",2.3,23.2
"2013-07-05","Penrith",6,19.3
"2013-07-06","Penrith",2.6,17.6
"2013-07-07","Penrith",1.5,19
"2013-07-08","Penrith",2.5,18.1
"2013-07-09","Penrith",5.3,16.1
"2013-07-10","Penrith",8.1,15.6
"2013-07-11","Penrith",3.7,17.4
"2013-07-12","Penrith",5.2,17
"2013-07-13","Penrith",5.8,17.2
"2013-07-14","Penrith",6.8,19.4
"2013-07-15","Penrith",10.4,16
"2013-07-16","Penrith",11,19.6
"2013-07-17","Penrith",10.3,23.1
"2013-07-18","Penrith",8.7,21.8
"2013-07-19","Penrith",10.9,18.8
"2013-07-20","Penrith",7.8,19.9
"2013-07-21","Penrith",5.6,16.5
"2013-07-22","Penrith",3.5,17.3
"2013-07-23","Penrith",2,17.4
"2013-07-24","Penrith",7.2,18.1
"2013-07-25","Penrith",2.6,18.8
"2013-07-26","Penrith",2,19.2
"2013-07-27","Penrith",2.3,18.9
"2013-07-28","Penrith",3.9,18.2
"2013-07-29","Penrith",4.3,23.1
"2013-07-30","Penrith",6.9,20.4
"2013-07-31","Penrith",11.6,17.3
"2013-08-01","Penrith",4.9,19.3
"2013-08-02","Penrith",5.1,20.6
"2013-08-03","Penrith",5.4,20
"2013-08-04","Penrith",9.5,19.3
"2013-08-05","Penrith",4.8,20.8
"2013-08-06","Penrith",5.9,23.4
"2013-08-07","Penrith",8.6,19.1
"2013-08-08","Penrith",7.4,15.5
"2013-08-09","Penrith",4.5,18.8
"2013-08-10","Penrith",4.8,24.3
"2013-08-11","Penrith",3.5,21.9
"2013-08-12","Penrith",6.2,25.8
"2013-08-13","Penrith",4.6,21.9
"2013-08-14","Penrith",7,23.5
"2013-08-15","Penrith",9.5,18.9
"2013-08-16","Penrith",2.8,21.1
"2013-08-17","Penrith",6.3,24.2
"2013-08-18","Penrith",8.3,23
"2013-08-19","Penrith",7.1,20.8
"2013-08-20","Penrith",4.3,16.1
"2013-08-21","Penrith",2.3,17.6
"2013-08-22","Penrith",2.1,17.9
"2013-08-23","Penrith",8,18.9
"2013-08-24","Penrith",5.6,22.7
"2013-08-25","Penrith",5.3,24.5
"2013-08-26","Penrith",4.9,20.9
"2013-08-27","Penrith",8,22.8
"2013-08-28","Penrith",7.1,24
"2013-08-29","Penrith",7.2,23
"2013-08-30","Penrith",10.3,28.5
"2013-08-31","Penrith",9.4,24.1
"2014-06-01","Penrith",12.1,18.2
"2014-06-02","Penrith",10.3,21.3
"2014-06-03","Penrith",6.3,19.9
"2014-06-04","Penrith",6.1,21.6
"2014-06-05","Penrith",10.8,17
"2014-06-06","Penrith",14.1,17.4
"2014-06-07","Penrith",10.4,19.6
"2014-06-08","Penrith",7.3,18.7
"2014-06-09","Penrith",5.1,19.7
"2014-06-10","Penrith",8.5,16.3
"2014-06-11","Penrith",8.1,19.2
"2014-06-12","Penrith",7.9,19.7
"2014-06-13","Penrith",7.2,16.4
"2014-06-14","Penrith",9.6,20.1
"2014-06-15","Penrith",6.7,19.4
"2014-06-16","Penrith",4.2,19.6
"2014-06-17","Penrith",8.3,19.7
"2014-06-18","Penrith",7.3,20.1
"2014-06-19","Penrith",6.5,20.7
"2014-06-20","Penrith",8,20
"2014-06-21","Penrith",5.7,20.4
"2014-06-22","Penrith",9.3,18.6
"2014-06-23","Penrith",6,17.1
"2014-06-24","Penrith",7.9,16
"2014-06-25","Penrith",10.1,18.2
"2014-06-26","Penrith",11,20.8
"2014-06-27","Penrith",4.8,20.4
"2014-06-28","Penrith",4,21.7
"2014-06-29","Penrith",8.7,16.5
"2014-06-30","Penrith",4.8,15.5
"2014-07-01","Penrith",1.9,18.8
"2014-07-02","Penrith",2.1,19.1
"2014-07-03","Penrith",1.3,18.5
"2014-07-04","Penrith",0.5,21.6
"2014-07-05","Penrith",2.4,18
"2014-07-06","Penrith",1.8,18.2
"2014-07-07","Penrith",0.9,18.5
"2014-07-08","Penrith",1.9,17.6
"2014-07-09","Penrith",0.1,21.3
"2014-07-10","Penrith",5.5,17.8
"2014-07-11","Penrith",3.3,18.3
"2014-07-12","Penrith",1.1,18.5
"2014-07-13","Penrith",5.8,16.2
"2014-07-14","Penrith",1.2,18.1
"2014-07-15","Penrith",6.3,13.8
"2014-07-16","Penrith",9.5,18.8
"2014-07-17","Penrith",4.4,20.3
"2014-07-18","Penrith",4.8,16.1
"2014-07-19","Penrith",5.8,16.7
"2014-07-20","Penrith",8.1,16.7
"2014-07-21","Penrith",4.7,18.5
"2014-07-22","Penrith",5.1,19.1
"2014-07-23","Penrith",5.5,18.6
"2014-07-24","Penrith",5.2,16.5
"2014-07-25","Penrith",4.2,22.6
"2014-07-26","Penrith",7.5,18.8
"2014-07-27","Penrith",3.4,21
"2014-07-28","Penrith",5.5,17.9
"2014-07-29","Penrith",8.8,23.2
"2014-07-30","Penrith",8.6,23.1
"2014-07-31","Penrith",6.9,25.6
"2014-08-01","Penrith",12.3,18.1
"2014-08-02","Penrith",3.1,16.3
"2014-08-03","Penrith",1.5,16.9
"2014-08-04","Penrith",3.4,19.8
"2014-08-05","Penrith",3.6,20.7
"2014-08-06","Penrith",2.1,21.8
"2014-08-07","Penrith",2.1,19
"2014-08-08","Penrith",3.1,19.1
"2014-08-09","Penrith",4.4,22.6
"2014-08-10","Penrith",5.5,22.8
"2014-08-11","Penrith",3.1,15.9
"2014-08-12","Penrith",6,15.5
"2014-08-13","Penrith",9,17.8
"2014-08-14","Penrith",2.5,18.9
"2014-08-15","Penrith",4.7,20
"2014-08-16","Penrith",6.7,17.8
"2014-08-17","Penrith",10,17.7
"2014-08-18","Penrith",10.8,16.5
"2014-08-19","Penrith",12.1,18.2
"2014-08-20","Penrith",10.4,18.3
"2014-08-21","Penrith",7.6,18.4
"2014-08-22","Penrith",11.3,18.7
"2014-08-23","Penrith",9.2,19.3
"2014-08-24","Penrith",9.1,20.9
"2014-08-25","Penrith",7.8,20.3
"2014-08-26","Penrith",9.7,15.1
"2014-08-27","Penrith",12.2,18.5
"2014-08-28","Penrith",11.6,20.1
"2014-08-29","Penrith",9.9,18.6
"2014-08-30","Penrith",11.5,18.4
"2014-08-31","Penrith",9.4,22.5
"2015-06-01","Penrith",6.7,15.3
"2015-06-02","Penrith",3.2,15.3
"2015-06-03","Penrith",2,16.9
"2015-06-04","Penrith",2.7,17.4
"2015-06-05","Penrith",4.5,16
"2015-06-06","Penrith",4.8,20.2
"2015-06-07","Penrith",4.6,20.7
"2015-06-08","Penrith",6.4,22.6
"2015-06-09","Penrith",7.9,23.1
"2015-06-10","Penrith",6.9,15.1
"2015-06-11","Penrith",10.8,18.3
"2015-06-12","Penrith",10.8,19.1
"2015-06-13","Penrith",7.9,19.1
"2015-06-14","Penrith",5.5,18.8
"2015-06-15","Penrith",7.8,17.4
"2015-06-16","Penrith",10.6,14.6
"2015-06-17","Penrith",13,16.3
"2015-06-18","Penrith",7.2,17.4
"2015-06-19","Penrith",10,15.9
"2015-06-20","Penrith",6.1,14.9
"2015-06-21","Penrith",5.8,16.5
"2015-06-22","Penrith",5.1,16.6
"2015-06-23","Penrith",4,18.1
"2015-06-24","Penrith",6.7,20.8
"2015-06-25","Penrith",10.5,19.7
"2015-06-26","Penrith",8.7,18.6
"2015-06-27","Penrith",4.6,17.8
"2015-06-28","Penrith",4.3,17.1
"2015-06-29","Penrith",5.4,18.6
"2015-06-30","Penrith",5.9,17.6
"2015-07-01","Penrith",7.2,16.1
"2015-07-02","Penrith",2.3,17.1
"2015-07-03","Penrith",5.5,15.8
"2015-07-04","Penrith",2,15.8
"2015-07-05","Penrith",0.9,16
"2015-07-06","Penrith",0.4,16.5
"2015-07-07","Penrith",2.1,16.9
"2015-07-08","Penrith",3.6,16.5
"2015-07-09","Penrith",3.8,17
"2015-07-10","Penrith",3.7,12.9
"2015-07-11","Penrith",2.5,19.2
"2015-07-12","Penrith",4.9,15
"2015-07-13","Penrith",5.6,17.2
"2015-07-14","Penrith",5.4,17.6
"2015-07-15","Penrith",1.5,15.8
"2015-07-16","Penrith",5.8,13.1
"2015-07-17","Penrith",6.1,14.6
"2015-07-18","Penrith",4.9,15.2
"2015-07-19","Penrith",6.2,17.1
"2015-07-20","Penrith",5.6,17
"2015-07-21","Penrith",5.8,18.6
"2015-07-22","Penrith",6.2,14.9
"2015-07-23","Penrith",8.7,17.7
"2015-07-24","Penrith",11.4,20.2
"2015-07-25","Penrith",8,20.3
"2015-07-26","Penrith",8.2,20.4
"2015-07-27","Penrith",2.7,15.9
"2015-07-28","Penrith",1.6,17.1
"2015-07-29","Penrith",2.6,17.9
"2015-07-30","Penrith",3.4,20
"2015-07-31","Penrith",6.3,20.3
"2015-08-01","Penrith",3.8,22.1
"2015-08-02","Penrith",5.9,24.8
"2015-08-03","Penrith",4,18.3
"2015-08-04","Penrith",2.1,14.5
"2015-08-05","Penrith",0,15
"2015-08-06","Penrith",2.5,17.2
"2015-08-07","Penrith",1.7,18
"2015-08-08","Penrith",2.8,17.8
"2015-08-09","Penrith",2.5,18.2
"2015-08-10","Penrith",3.1,21.5
"2015-08-11","Penrith",4.2,21.4
"2015-08-12","Penrith",1.9,17.8
"2015-08-13","Penrith",5.9,19.4
"2015-08-14","Penrith",3,19.9
"2015-08-15","Penrith",4,19.4
"2015-08-16","Penrith",7.9,21.2
"2015-08-17","Penrith",4.5,20.6
"2015-08-18","Penrith",5,17.2
"2015-08-19","Penrith",7.1,18.9
"2015-08-20","Penrith",4.9,21.5
"2015-08-21","Penrith",5.6,23.8
"2015-08-22","Penrith",9.2,28.4
"2015-08-23","Penrith",13.8,17.6
"2015-08-24","Penrith",13.2,16.6
"2015-08-25","Penrith",12.9,19.9
"2015-08-26","Penrith",13,20.1
"2015-08-27","Penrith",10.4,20.6
"2015-08-28","Penrith",6.8,19.6
"2015-08-29","Penrith",6,20.5
"2015-08-30","Penrith",4.4,19.2
"2015-08-31","Penrith",8.3,20.2
"2016-06-01","Penrith",7.3,16.8
"2016-06-02","Penrith",9.7,19.6
"2016-06-03","Penrith",11.1,17.7
"2016-06-04","Penrith",14,18.3
"2016-06-05","Penrith",14.5,17.6
"2016-06-06","Penrith",13.9,19.1
"2016-06-07","Penrith",10.2,19.3
"2016-06-08","Penrith",7.2,20.6
"2016-06-09","Penrith",11.6,21.4
"2016-06-10","Penrith",9.3,21.1
"2016-06-11","Penrith",7.6,19.6
"2016-06-12","Penrith",4.6,17.4
"2016-06-13","Penrith",5.5,19.2
"2016-06-14","Penrith",5.5,20.8
"2016-06-15","Penrith",5.5,20
"2016-06-16","Penrith",5.3,20.6
"2016-06-17","Penrith",7.2,17.3
"2016-06-18","Penrith",9.4,18.6
"2016-06-19","Penrith",13.3,15.5
"2016-06-20","Penrith",12.4,19.5
"2016-06-21","Penrith",13.6,18
"2016-06-22","Penrith",12.2,18.8
"2016-06-23","Penrith",6.1,18.1
"2016-06-24","Penrith",8.7,15.8
"2016-06-25","Penrith",4.5,14.5
"2016-06-26","Penrith",1.3,14.8
"2016-06-27","Penrith",5.1,13.1
"2016-06-28","Penrith",8.5,16.9
"2016-06-29","Penrith",1.9,17.6
"2016-06-30","Penrith",1.1,12.9
"2016-07-01","Penrith",3.2,16.9
"2016-07-02","Penrith",2.6,17.9
"2016-07-03","Penrith",2.1,17.1
"2016-07-04","Penrith",1.7,13.6
"2016-07-05","Penrith",3.5,15.9
"2016-07-06","Penrith",7.9,17.3
"2016-07-07","Penrith",13.5,18.5
"2016-07-08","Penrith",12.5,16.9
"2016-07-09","Penrith",8.8,17.7
"2016-07-10","Penrith",10,17.8
"2016-07-11","Penrith",10.7,19.3
"2016-07-12","Penrith",11.4,19.4
"2016-07-13","Penrith",8.9,14
"2016-07-14","Penrith",1.2,17.2
"2016-07-15","Penrith",1,16.7
"2016-07-16","Penrith",3.4,17.4
"2016-07-17","Penrith",6.4,19.3
"2016-07-18","Penrith",5.7,24
"2016-07-19","Penrith",9.4,24.3
"2016-07-20","Penrith",13.5,16.6
"2016-07-21","Penrith",13.2,20.8
"2016-07-22","Penrith",10,25.5
"2016-07-23","Penrith",13.9,16.5
"2016-07-24","Penrith",3,14.4
"2016-07-25","Penrith",4.8,17
"2016-07-26","Penrith",9.7,18.9
"2016-07-27","Penrith",7.4,17.8
"2016-07-28","Penrith",4.1,20.1
"2016-07-29","Penrith",2.4,18.1
"2016-07-30","Penrith",3.4,19.3
"2016-07-31","Penrith",7.8,20.2
"2016-08-01","Penrith",7.6,14.9
"2016-08-02","Penrith",9,14.6
"2016-08-03","Penrith",9.3,14.9
"2016-08-04","Penrith",10.7,17
"2016-08-05","Penrith",9.8,16.8
"2016-08-06","Penrith",7.6,16.5
"2016-08-07","Penrith",9.2,18.3
"2016-08-08","Penrith",5.3,18.8
"2016-08-09","Penrith",5.3,17.9
"2016-08-10","Penrith",8.9,25.9
"2016-08-11","Penrith",8.6,20.1
"2016-08-12","Penrith",2.6,18.5
"2016-08-13","Penrith",4.5,20.1
"2016-08-14","Penrith",4.1,20
"2016-08-15","Penrith",5.3,20.8
"2016-08-16","Penrith",6,23.1
"2016-08-17","Penrith",6.6,25
"2016-08-18","Penrith",7.2,23.3
"2016-08-19","Penrith",5.8,23.5
"2016-08-20","Penrith",10.2,17.9
"2016-08-21","Penrith",3.8,19.7
"2016-08-22","Penrith",6.7,13.5
"2016-08-23","Penrith",5.9,17.7
"2016-08-24","Penrith",10.8,12.6
"2016-08-25","Penrith",8.3,18
"2016-08-26","Penrith",3.8,17.7
"2016-08-27","Penrith",3.6,19.9
"2016-08-28","Penrith",3.3,20.7
"2016-08-29","Penrith",4.7,19.3
"2016-08-30","Penrith",7.7,22.2
"2016-08-31","Penrith",11.2,23.6
"2017-06-01","Penrith",6.7,17.4
"2017-06-02","Penrith",4.9,18.8
"2017-06-03","Penrith",10.2,18.9
"2017-06-04","Penrith",8.3,20
"2017-06-05","Penrith",6.9,19.2
"2017-06-06","Penrith",3.5,17.5
"2017-06-07","Penrith",8.7,15
"2017-06-08","Penrith",11.5,19.1
"2017-06-09","Penrith",10.2,19.5
"2017-06-10","Penrith",12.7,16.6
"2017-06-11","Penrith",11.2,17.5
"2017-06-12","Penrith",8.3,20.7
"2017-06-13","Penrith",8.3,19.6
"2017-06-14","Penrith",10.2,20.6
"2017-06-15","Penrith",7.1,18.7
"2017-06-16","Penrith",9.4,17.4
"2017-06-17","Penrith",12.1,18.4
"2017-06-18","Penrith",10.9,19
"2017-06-19","Penrith",10.3,20
"2017-06-20","Penrith",11.7,20.1
"2017-06-21","Penrith",5.3,19.6
"2017-06-22","Penrith",7,18.7
"2017-06-23","Penrith",5.8,16.8
"2017-06-24","Penrith",4,20.3
"2017-06-25","Penrith",3.1,20
"2009-06-01","Richmond",9.8,15.8
"2009-06-02","Richmond",10.6,19.6
"2009-06-03","Richmond",12.6,17.9
"2009-06-04","Richmond",9.5,15.8
"2009-06-05","Richmond",11.1,20.2
"2009-06-06","Richmond",4.2,18.5
"2009-06-07","Richmond",8.1,19.3
"2009-06-08","Richmond",8.6,18.7
"2009-06-09","Richmond",5,16.6
"2009-06-10","Richmond",8.1,14.5
"2009-06-11","Richmond",-2.4,16.3
"2009-06-12","Richmond",-0.8,16.2
"2009-06-13","Richmond",2.4,17.8
"2009-06-14","Richmond",5.4,18.1
"2009-06-15","Richmond",1.7,19.8
"2009-06-16","Richmond",2.8,17.9
"2009-06-17","Richmond",9.1,16.5
"2009-06-18","Richmond",6.5,17.8
"2009-06-19","Richmond",4.9,17.5
"2009-06-20","Richmond",7.6,16.1
"2009-06-21","Richmond",10.1,17.3
"2009-06-22","Richmond",11.6,19.9
"2009-06-23","Richmond",5.6,19
"2009-06-24","Richmond",3.8,18.5
"2009-06-25","Richmond",4.3,16
"2009-06-26","Richmond",4.2,18.2
"2009-06-27","Richmond",5.7,15.5
"2009-06-28","Richmond",7.7,19.2
"2009-06-29","Richmond",3.1,21.1
"2009-06-30","Richmond",7.1,19.8
"2009-07-01","Richmond",13.7,21.2
"2009-07-02","Richmond",10,18.4
"2009-07-03","Richmond",10,16.3
"2009-07-04","Richmond",1.9,17
"2009-07-05","Richmond",4.4,17.7
"2009-07-06","Richmond",-1.1,12.7
"2009-07-07","Richmond",2.9,14.5
"2009-07-08","Richmond",5.3,15.3
"2009-07-09","Richmond",5.4,15.1
"2009-07-10","Richmond",6.4,17.6
"2009-07-11","Richmond",5,16.1
"2009-07-12","Richmond",7.3,19.8
"2009-07-13","Richmond",8.8,18.1
"2009-07-14","Richmond",5.7,17.4
"2009-07-15","Richmond",1.5,15.1
"2009-07-16","Richmond",3.5,16.2
"2009-07-17","Richmond",5.9,16.9
"2009-07-18","Richmond",1.2,18.6
"2009-07-19","Richmond",1.1,20.1
"2009-07-20","Richmond",1.4,20.7
"2009-07-21","Richmond",1.3,23.7
"2009-07-22","Richmond",7.8,25
"2009-07-23","Richmond",6.5,18.4
"2009-07-24","Richmond",3.4,16.9
"2009-07-25","Richmond",-0.9,17.8
"2009-07-26","Richmond",3.2,12
"2009-07-27","Richmond",2.5,18.7
"2009-07-28","Richmond",0.5,18.8
"2009-07-29","Richmond",0.2,18.8
"2009-07-30","Richmond",0.6,19.2
"2009-07-31","Richmond",2.4,19.6
"2009-08-01","Richmond",0.6,19.2
"2009-08-02","Richmond",0.2,19
"2009-08-03","Richmond",0.5,20.8
"2009-08-04","Richmond",4,18.7
"2009-08-05","Richmond",0.6,18.6
"2009-08-06","Richmond",1.3,20.3
"2009-08-07","Richmond",2.3,24.2
"2009-08-08","Richmond",1.1,17.3
"2009-08-09","Richmond",-1.4,17.7
"2009-08-10","Richmond",0.2,17.6
"2009-08-11","Richmond",4.9,18.8
"2009-08-12","Richmond",2.9,19.1
"2009-08-13","Richmond",3.4,20.4
"2009-08-14","Richmond",2.7,20.9
"2009-08-15","Richmond",1,21.4
"2009-08-16","Richmond",0.9,26.6
"2009-08-17","Richmond",8.8,21.9
"2009-08-18","Richmond",0.5,19.2
"2009-08-19","Richmond",1,20.6
"2009-08-20","Richmond",3.9,23.2
"2009-08-21","Richmond",3.1,26.7
"2009-08-22","Richmond",11,21.2
"2009-08-23","Richmond",6.3,26.4
"2009-08-24","Richmond",10.7,24.5
"2009-08-25","Richmond",10.7,18.8
"2009-08-26","Richmond",11.6,20.9
"2009-08-27","Richmond",8,25.2
"2009-08-28","Richmond",2,24.6
"2009-08-29","Richmond",10,26.8
"2009-08-30","Richmond",13.6,18.6
"2009-08-31","Richmond",2.2,21.1
"2010-06-01","Richmond",5.9,18.9
"2010-06-02","Richmond",6.4,19.1
"2010-06-03","Richmond",10.4,19.7
"2010-06-04","Richmond",13.9,16
"2010-06-05","Richmond",12.9,20.1
"2010-06-06","Richmond",4.7,18.2
"2010-06-07","Richmond",4.1,17.2
"2010-06-08","Richmond",4.9,17.8
"2010-06-09","Richmond",2.9,17.4
"2010-06-10","Richmond",8.5,16.7
"2010-06-11","Richmond",-0.8,17
"2010-06-12","Richmond",-0.4,16.6
"2010-06-13","Richmond",-0.9,17
"2010-06-14","Richmond",-0.2,17.6
"2010-06-15","Richmond",2.6,18.7
"2010-06-16","Richmond",4.4,19.4
"2010-06-17","Richmond",5.9,19.3
"2010-06-18","Richmond",4.6,18
"2010-06-19","Richmond",0.1,19.8
"2010-06-20","Richmond",0.8,19.7
"2010-06-21","Richmond",2.8,17.8
