"Date","Location","MinTemp","MaxTemp"
"2011-02-17","Newcastle",21.1,32.2
"2011-02-18","Newcastle",19.4,NA
"2011-02-19","Newcastle",NA,35
"2011-02-20","Newcastle",21.3,35.8
"2011-02-21","Newcastle",21.9,24.2
"2011-02-22","Newcastle",17.8,23.2
"2011-02-23","Newcastle",17.7,NA
"2011-02-24","Newcastle",NA,26
"2011-02-25","Newcastle",13.8,26.2
"2011-02-26","Newcastle",17.5,29.7
"2011-02-27","Newcastle",17.8,31.7
"2011-02-28","Newcastle",22,29.8
"2011-12-01","Newcastle",14,20.4
"2011-12-02","Newcastle",11.5,20
"2011-12-03","Newcastle",10.4,22.5
"2011-12-04","Newcastle",12.6,26.2
"2011-12-05","Newcastle",NA,20
"2011-12-06","Newcastle",11.8,20.4
"2011-12-07","Newcastle",13.5,18.8
"2011-12-08","Newcastle",15.2,23
"2011-12-09","Newcastle",15.2,24.4
"2011-12-10","Newcastle",17.4,25.2
"2011-12-11","Newcastle",15.8,29
"2011-12-12","Newcastle",18.3,20
"2011-12-13","Newcastle",16,21.4
"2011-12-14","Newcastle",15.2,21
"2011-12-15","Newcastle",14.8,22.7
"2011-12-16","Newcastle",12.5,22.2
"2011-12-17","Newcastle",14.7,22.8
"2011-12-18","Newcastle",14,25.4
"2011-12-19","Newcastle",18.4,24.5
"2011-12-20","Newcastle",17.2,23.8
"2011-12-21","Newcastle",19.8,24.5
"2011-12-22","Newcastle",18,23.6
"2011-12-23","Newcastle",18,27.5
"2011-12-24","Newcastle",19.2,28.5
"2011-12-25","Newcastle",18.6,28.2
"2011-12-26","Newcastle",18.2,29.2
"2011-12-27","Newcastle",19,23.2
"2011-12-28","Newcastle",17.6,24
"2011-12-29","Newcastle",16.7,23.8
"2011-12-30","Newcastle",17.2,24.6
"2011-12-31","Newcastle",18.5,24.8
"2012-01-01","Newcastle",NA,27
"2012-01-02","Newcastle",13.8,28.7
"2012-01-03","Newcastle",17,30.2
"2012-01-04","Newcastle",18.6,36.1
"2012-01-05","Newcastle",21.5,26
"2012-01-06","Newcastle",19.2,23.2
"2012-01-07","Newcastle",13.2,26.2
"2012-01-08","Newcastle",18.7,31.2
"2012-01-09","Newcastle",22.4,28.5
"2012-01-10","Newcastle",19,27.8
"2012-01-11","Newcastle",17.3,31.8
"2012-01-12","Newcastle",14.2,22.5
"2012-01-13","Newcastle",12.5,26.2
"2012-01-14","Newcastle",19,26
"2012-01-15","Newcastle",17.2,25.8
"2012-01-16","Newcastle",17.6,27
"2012-01-17","Newcastle",17.3,28
"2012-01-18","Newcastle",19.7,28
"2012-01-19","Newcastle",17.8,28
"2012-01-20","Newcastle",19.9,27.5
"2012-01-21","Newcastle",19.7,27.8
"2012-01-22","Newcastle",21.1,25.8
"2012-01-23","Newcastle",NA,25.8
"2012-01-24","Newcastle",17.1,24.8
"2012-01-25","Newcastle",20.8,24.5
"2012-01-26","Newcastle",20,26
"2012-01-27","Newcastle",20.5,28.2
"2012-01-28","Newcastle",20.3,27.4
"2012-01-29","Newcastle",21.2,28.7
"2012-01-30","Newcastle",21.2,32.7
"2012-01-31","Newcastle",22.9,30.5
"2012-02-01","Newcastle",18.4,20.2
"2012-02-02","Newcastle",17,20.4
"2012-02-03","Newcastle",16.2,23.2
"2012-02-04","Newcastle",17.8,25.6
"2012-02-05","Newcastle",17.5,28.6
"2012-02-06","Newcastle",18.7,27.4
"2012-02-07","Newcastle",20.1,22.8
"2012-02-08","Newcastle",19.4,25.2
"2012-02-09","Newcastle",NA,27.2
"2012-02-10","Newcastle",18.8,26.7
"2012-02-11","Newcastle",17.4,26.2
"2012-02-12","Newcastle",14.2,26.2
"2012-02-13","Newcastle",18.2,25.8
"2012-02-14","Newcastle",14.6,25.8
"2012-02-15","Newcastle",13.2,26.2
"2012-02-16","Newcastle",16.5,27.1
"2012-02-17","Newcastle",NA,28.8
"2012-02-18","Newcastle",18.8,26.2
"2012-02-19","Newcastle",18.7,28
"2012-02-20","Newcastle",20,28
"2012-02-21","Newcastle",18,23.8
"2012-02-22","Newcastle",17.4,24.5
"2012-02-23","Newcastle",NA,27.5
"2012-02-24","Newcastle",17.2,28.4
"2012-02-25","Newcastle",18,28.5
"2012-02-26","Newcastle",20.8,28.2
"2012-02-27","Newcastle",20,29.9
"2012-02-28","Newcastle",20.8,32.6
"2012-02-29","Newcastle",21.8,25
"2013-01-01","Newcastle",20.2,37.5
"2013-01-02","Newcastle",NA,25.5
"2013-01-03","Newcastle",19.5,NA
"2013-01-04","Newcastle",NA,29.2
"2013-01-05","Newcastle",18.4,33.9
"2013-01-06","Newcastle",20,30.5
"2013-01-07","Newcastle",21.6,31
"2013-01-08","Newcastle",19.2,40
"2013-01-09","Newcastle",23.4,NA
"2013-01-10","Newcastle",NA,26.4
"2013-01-11","Newcastle",19.4,35.5
"2013-01-12","Newcastle",22.2,42.7
"2013-01-13","Newcastle",20.8,28.6
"2013-01-14","Newcastle",17.8,23.2
"2013-01-15","Newcastle",17,27
"2013-01-16","Newcastle",16.2,30.8
"2013-01-17","Newcastle",20.8,32.4
"2013-01-18","Newcastle",22,44.1
"2013-01-19","Newcastle",22,24.4
"2013-01-20","Newcastle",18.4,23.5
"2013-01-21","Newcastle",19.5,28.3
"2013-01-22","Newcastle",19.2,32.5
"2013-01-23","Newcastle",21,25
"2013-01-24","Newcastle",19.5,27.5
"2013-01-25","Newcastle",20.6,30.8
"2013-01-26","Newcastle",22.2,31.2
"2013-01-27","Newcastle",22,23.8
"2013-01-28","Newcastle",20.2,23.8
"2013-01-29","Newcastle",19.8,28.8
"2013-01-30","Newcastle",19.8,25.2
"2013-01-31","Newcastle",21,30.5
"2013-12-01","Newcastle",14,23.2
"2013-12-02","Newcastle",13.3,24.5
"2013-12-03","Newcastle",13.5,25.5
"2013-12-04","Newcastle",13.6,32
"2013-12-05","Newcastle",NA,28.5
"2013-12-06","Newcastle",11.5,22
"2013-12-07","Newcastle",11.5,25.2
"2013-12-08","Newcastle",14.6,29.2
"2013-12-09","Newcastle",16.9,35.5
"2013-12-10","Newcastle",22.9,35.5
"2013-12-11","Newcastle",19,27.5
"2013-12-12","Newcastle",18.4,27.5
"2013-12-13","Newcastle",17.2,29.5
"2013-12-14","Newcastle",19.1,27
"2013-12-15","Newcastle",17.1,26.2
"2013-12-16","Newcastle",18.5,26.2
"2013-12-17","Newcastle",16.5,27.5
"2013-12-18","Newcastle",18,27.2
"2013-12-19","Newcastle",16.5,29.2
"2013-12-20","Newcastle",17.1,37.7
"2013-12-21","Newcastle",22.7,26.5
"2013-12-22","Newcastle",21.3,35.8
"2013-12-23","Newcastle",20.8,35
"2013-12-24","Newcastle",18.4,NA
"2013-12-25","Newcastle",NA,23.5
"2013-12-26","Newcastle",18,27.7
"2013-12-27","Newcastle",17.6,26.3
"2013-12-28","Newcastle",18.2,28.6
"2013-12-29","Newcastle",18.1,23.5
"2013-12-30","Newcastle",NA,25.3
"2013-12-31","Newcastle",15.6,28.3
"2014-01-01","Newcastle",18.6,30.1
"2014-01-02","Newcastle",21.6,NA
"2014-01-03","Newcastle",20.8,29.2
"2014-01-04","Newcastle",21.6,26.5
"2014-01-05","Newcastle",20.8,30.8
"2014-01-06","Newcastle",18.4,30.2
"2014-01-07","Newcastle",19.1,23
"2014-01-08","Newcastle",17,25.5
"2014-01-09","Newcastle",13.8,25.9
"2014-01-10","Newcastle",17.2,29.5
"2014-01-11","Newcastle",18.8,32
"2014-01-12","Newcastle",18.2,NA
"2014-01-13","Newcastle",NA,NA
"2014-01-14","Newcastle",NA,NA
"2014-01-15","Newcastle",NA,NA
"2014-01-16","Newcastle",NA,33.7
"2014-01-17","Newcastle",16.7,31.7
"2014-01-18","Newcastle",17.6,33.7
"2014-01-19","Newcastle",19.2,28.2
"2014-01-20","Newcastle",21.4,28.5
"2014-01-21","Newcastle",21.3,25
"2014-01-22","Newcastle",22,25
"2014-01-23","Newcastle",19.2,25
"2014-01-24","Newcastle",19.4,29.7
"2014-01-25","Newcastle",18.8,25.2
"2014-01-26","Newcastle",16.5,25
"2014-01-27","Newcastle",15.5,28
"2014-01-28","Newcastle",17.2,29.8
"2014-01-29","Newcastle",18.2,32.8
"2014-01-30","Newcastle",18,31.2
"2014-01-31","Newcastle",17.7,33
"2014-02-01","Newcastle",19.2,NA
"2014-02-02","Newcastle",NA,30.8
"2014-02-03","Newcastle",19.8,31.2
"2014-02-04","Newcastle",18.8,30
"2014-02-05","Newcastle",17.1,24.8
"2014-02-06","Newcastle",16.6,24.3
"2014-02-07","Newcastle",14.8,30.8
"2014-02-08","Newcastle",14.4,30.8
"2014-02-09","Newcastle",18,33.6
"2014-02-10","Newcastle",17.8,NA
"2014-02-11","Newcastle",NA,28.3
"2014-02-12","Newcastle",21.2,29.8
"2014-02-13","Newcastle",20.8,30.9
"2014-02-14","Newcastle",19.5,25
"2014-02-15","Newcastle",20,25.8
"2014-02-16","Newcastle",20.8,25.7
"2014-02-17","Newcastle",18.8,25.2
"2014-02-18","Newcastle",19.7,24.8
"2014-02-19","Newcastle",19.7,32
"2014-02-20","Newcastle",21.4,27.3
"2014-02-21","Newcastle",19.8,25.5
"2014-02-22","Newcastle",19.3,25.5
"2014-02-23","Newcastle",19.8,24.8
"2014-02-24","Newcastle",18.8,27.2
"2014-02-25","Newcastle",18.8,29.3
"2014-02-26","Newcastle",17.7,34.2
"2014-02-27","Newcastle",20.7,27.5
"2014-02-28","Newcastle",18.3,22.8
"2014-12-01","Newcastle",21,30.7
"2014-12-02","Newcastle",20.6,34.2
"2014-12-03","Newcastle",20.8,35.8
"2014-12-04","Newcastle",20,29
"2014-12-05","Newcastle",18.9,31.2
"2014-12-06","Newcastle",17.5,29.2
"2014-12-07","Newcastle",18.9,31.5
"2014-12-08","Newcastle",19.2,31
"2014-12-09","Newcastle",20.4,25.6
"2014-12-10","Newcastle",19,27.7
"2014-12-11","Newcastle",20.5,NA
"2014-12-12","Newcastle",NA,22
"2014-12-13","Newcastle",12.4,22.8
"2014-12-14","Newcastle",13.3,25.8
"2014-12-15","Newcastle",16.8,27.2
"2014-12-16","Newcastle",16.2,29.2
"2014-12-17","Newcastle",20.8,23.7
"2014-12-18","Newcastle",16.2,27.2
"2014-12-19","Newcastle",18.2,23.8
"2014-12-20","Newcastle",18,24.8
"2014-12-21","Newcastle",17,28.7
"2014-12-22","Newcastle",18.4,31.2
"2014-12-23","Newcastle",18.9,28.2
"2014-12-24","Newcastle",18.5,NA
"2014-12-25","Newcastle",NA,31.2
"2014-12-26","Newcastle",19.5,31
"2014-12-27","Newcastle",19.8,22.5
"2014-12-28","Newcastle",18,22.3
"2014-12-29","Newcastle",18.3,29.8
"2014-12-30","Newcastle",19.2,29.2
"2014-12-31","Newcastle",19.4,26.2
"2015-01-01","Newcastle",19.2,33.2
"2015-01-02","Newcastle",22.8,30.5
"2015-01-03","Newcastle",21,32.2
"2015-01-04","Newcastle",21.2,34
"2015-01-05","Newcastle",21.5,26.8
"2015-01-06","Newcastle",21,29.6
"2015-01-07","Newcastle",20.8,30.8
"2015-01-08","Newcastle",18.8,32.5
"2015-01-09","Newcastle",20.6,34.2
"2015-01-10","Newcastle",21.6,31
"2015-01-11","Newcastle",20.8,23
"2015-01-12","Newcastle",20.3,25.2
"2015-01-13","Newcastle",19.7,28.2
"2015-01-14","Newcastle",21.7,35
"2015-01-15","Newcastle",20,29.5
"2015-01-16","Newcastle",21,32.5
"2015-01-17","Newcastle",17,35.5
"2015-01-18","Newcastle",20.2,29.5
"2015-01-19","Newcastle",19.2,21.5
"2015-01-20","Newcastle",17.4,26.2
"2015-01-21","Newcastle",18,29.9
"2015-01-22","Newcastle",20.1,29.3
"2015-01-23","Newcastle",NA,31.1
"2015-01-24","Newcastle",21,31.2
"2015-01-25","Newcastle",20.2,35.2
"2015-01-26","Newcastle",20.7,23
"2015-01-27","Newcastle",19.5,21
"2015-01-28","Newcastle",17.2,22.5
"2015-01-29","Newcastle",15.2,24.2
"2015-01-30","Newcastle",12.2,27
"2015-01-31","Newcastle",15.9,27.1
"2015-02-01","Newcastle",19.2,26
"2015-02-02","Newcastle",18,25.2
"2015-02-03","Newcastle",18.2,25
"2015-02-04","Newcastle",15.1,25
"2015-02-05","Newcastle",17.6,24.6
"2015-02-06","Newcastle",15.8,24.8
"2015-02-07","Newcastle",15.5,NA
"2015-02-08","Newcastle",NA,33.3
"2015-02-09","Newcastle",21.4,28.3
"2015-02-10","Newcastle",21.1,29.8
"2015-02-11","Newcastle",20.2,29.8
"2015-02-12","Newcastle",19.9,29.8
"2015-02-13","Newcastle",20.6,27.7
"2015-02-14","Newcastle",19,NA
"2015-02-15","Newcastle",NA,31.7
"2015-02-16","Newcastle",18.8,29.9
"2015-02-17","Newcastle",19,29.2
"2015-02-18","Newcastle",19.7,29
"2015-02-19","Newcastle",19.4,27.7
"2015-02-20","Newcastle",19.8,25.4
"2015-02-21","Newcastle",20.2,25.7
"2015-02-22","Newcastle",20.4,26.8
"2015-02-23","Newcastle",20.5,28.2
"2015-02-24","Newcastle",20.8,27.2
"2015-02-25","Newcastle",19.4,26.8
"2015-02-26","Newcastle",19.4,26.2
"2015-02-27","Newcastle",19.9,27.7
"2015-02-28","Newcastle",18,28.7
"2015-12-01","Newcastle",17.2,38
"2015-12-02","Newcastle",20.2,24.8
"2015-12-03","Newcastle",15.8,23
"2015-12-04","Newcastle",14.3,24.4
"2015-12-05","Newcastle",14.2,26
"2015-12-06","Newcastle",14.4,28.3
"2015-12-07","Newcastle",17.2,27
"2015-12-08","Newcastle",18.8,30
"2015-12-09","Newcastle",21.2,34
"2015-12-10","Newcastle",19,27
"2015-12-11","Newcastle",17.4,38
"2015-12-12","Newcastle",18.5,25
"2015-12-13","Newcastle",18.8,27.8
"2015-12-14","Newcastle",16.4,30
"2015-12-15","Newcastle",18.2,30.6
"2015-12-16","Newcastle",20.4,25.5
"2015-12-17","Newcastle",17.2,27.8
"2015-12-18","Newcastle",17.2,30.5
"2015-12-19","Newcastle",17.5,33.8
"2015-12-20","Newcastle",17.4,38.5
"2015-12-21","Newcastle",21.4,35.9
"2015-12-22","Newcastle",18.3,21
"2015-12-23","Newcastle",16.8,22.5
"2015-12-24","Newcastle",18.6,NA
"2015-12-25","Newcastle",NA,26
"2015-12-26","Newcastle",17.2,31.5
"2015-12-27","Newcastle",17.2,21.5
"2015-12-28","Newcastle",16.8,21.8
"2015-12-29","Newcastle",14.7,23.5
"2015-12-30","Newcastle",12.6,24.7
"2015-12-31","Newcastle",16.4,26.7
"2016-01-01","Newcastle",16.8,25.8
"2016-01-02","Newcastle",17.4,25.4
"2016-01-03","Newcastle",18.4,24.2
"2016-01-04","Newcastle",17.8,23.8
"2016-01-05","Newcastle",18.7,21.8
"2016-01-06","Newcastle",15.5,NA
"2016-01-07","Newcastle",NA,23.2
"2016-01-08","Newcastle",14.4,26.2
"2016-01-09","Newcastle",16.8,NA
"2016-01-10","Newcastle",NA,27.7
"2016-01-11","Newcastle",18.2,36.7
"2016-01-12","Newcastle",21.2,38
"2016-01-13","Newcastle",22.5,30
"2016-01-14","Newcastle",21.8,38.2
"2016-01-15","Newcastle",15,22.5
"2016-01-16","Newcastle",14.6,23.7
"2016-01-17","Newcastle",17.2,24.2
"2016-01-18","Newcastle",16.6,26.8
"2016-01-19","Newcastle",16.5,32.5
"2016-01-20","Newcastle",18.7,37
"2016-01-21","Newcastle",22,37.2
"2016-01-22","Newcastle",21.5,31.2
"2016-01-23","Newcastle",22.2,30.1
"2016-01-24","Newcastle",20,25.7
"2016-01-25","Newcastle",20.4,28
"2016-01-26","Newcastle",22.5,NA
"2016-01-27","Newcastle",NA,27.5
"2016-01-28","Newcastle",20,28.6
"2016-01-29","Newcastle",21.2,30
"2016-01-30","Newcastle",21.2,29.5
"2016-01-31","Newcastle",19.6,32.9
"2016-02-01","Newcastle",16.4,31
"2016-02-02","Newcastle",17.2,27.2
"2016-02-03","Newcastle",17.4,29.8
"2016-02-04","Newcastle",19.8,24.6
"2016-02-05","Newcastle",18.5,24.8
"2016-02-06","Newcastle",16,NA
"2016-02-07","Newcastle",NA,27
"2016-02-08","Newcastle",19.1,27.4
"2016-02-09","Newcastle",19.6,27.4
"2016-02-10","Newcastle",17.5,28.8
"2016-02-11","Newcastle",18,28.9
"2016-02-12","Newcastle",19.8,29.2
"2016-02-13","Newcastle",18.8,29.9
"2016-02-14","Newcastle",22.5,36.5
"2016-02-15","Newcastle",21.5,30.5
"2016-02-16","Newcastle",19.3,28.7
"2016-02-17","Newcastle",18.8,24.5
"2016-02-18","Newcastle",20,26.5
"2016-02-19","Newcastle",20.8,32.4
"2016-02-20","Newcastle",23.2,29.7
"2016-02-21","Newcastle",20.8,28.8
"2016-02-22","Newcastle",20.5,NA
"2016-02-23","Newcastle",NA,NA
"2016-02-24","Newcastle",NA,NA
"2016-02-25","Newcastle",NA,NA
"2016-02-26","Newcastle",NA,NA
"2016-02-27","Newcastle",NA,NA
"2016-02-28","Newcastle",NA,NA
"2016-02-29","Newcastle",NA,NA
"2016-12-01","Newcastle",14.8,31.5
"2016-12-02","Newcastle",15.4,35
"2016-12-03","Newcastle",21,25.5
"2016-12-04","Newcastle",19.2,28.7
"2016-12-05","Newcastle",22.4,NA
"2016-12-06","Newcastle",NA,26.8
"2016-12-07","Newcastle",18,25
"2016-12-08","Newcastle",18,32.2
"2016-12-09","Newcastle",18.2,28.5
"2016-12-10","Newcastle",17.5,25
"2016-12-11","Newcastle",16.6,30
"2016-12-12","Newcastle",18.7,31.5
"2016-12-13","Newcastle",18.7,37
"2016-12-14","Newcastle",22.2,38
"2016-12-15","Newcastle",19,20.2
"2016-12-16","Newcastle",17.2,26.2
"2016-12-17","Newcastle",19,NA
"2016-12-18","Newcastle",NA,23
"2016-12-19","Newcastle",16.5,24.7
"2016-12-20","Newcastle",15.2,34.8
"2016-12-21","Newcastle",19.8,26
"2016-12-22","Newcastle",20.2,25.3
"2016-12-23","Newcastle",18,27
"2016-12-24","Newcastle",18,NA
"2016-12-25","Newcastle",NA,32
"2016-12-26","Newcastle",18,32.8
"2016-12-27","Newcastle",20.2,32.2
"2016-12-28","Newcastle",19.2,35
"2016-12-29","Newcastle",21,39.4
"2016-12-30","Newcastle",21.5,40.5
"2016-12-31","Newcastle",25.5,32.8
"2017-01-01","Newcastle",22.8,28
"2017-01-02","Newcastle",20.5,25.4
"2017-01-03","Newcastle",18.4,25.4
"2017-01-04","Newcastle",20,26
"2017-01-05","Newcastle",19.6,27.2
"2017-01-06","Newcastle",20,28.6
"2017-01-07","Newcastle",19.2,29.2
"2017-01-08","Newcastle",18,32
"2017-01-09","Newcastle",19,33.8
"2017-01-10","Newcastle",21.5,35.2
"2017-01-11","Newcastle",23.2,41
"2017-01-12","Newcastle",23.5,28.2
"2017-01-13","Newcastle",22.8,40.8
"2017-01-14","Newcastle",26.2,32.5
"2017-01-15","Newcastle",NA,NA
"2017-01-16","Newcastle",NA,30.7
"2017-01-17","Newcastle",19.5,40
"2017-01-18","Newcastle",24,41
"2017-01-19","Newcastle",19.4,24.5
"2017-01-20","Newcastle",19.8,29
"2017-01-21","Newcastle",20,26
"2017-01-22","Newcastle",19.4,29
"2017-01-23","Newcastle",19,34.2
"2017-01-24","Newcastle",21.8,38.2
"2017-01-25","Newcastle",19.6,24.2
"2017-01-26","Newcastle",20.4,25.4
"2017-01-27","Newcastle",20.7,28.5
"2017-01-28","Newcastle",19.4,NA
"2017-01-29","Newcastle",NA,32.4
"2017-01-30","Newcastle",21.5,40.2
"2017-01-31","Newcastle",25.1,40.7
"2017-02-01","Newcastle",21.7,28
"2017-02-02","Newcastle",22.5,27.8
"2017-02-03","Newcastle",23,27.8
"2017-02-04","Newcastle",23.8,33.2
"2017-02-05","Newcastle",23.5,NA
"2017-02-06","Newcastle",NA,36.8
"2017-02-07","Newcastle",NA,31.2
"2017-02-08","Newcastle",22,30
"2017-02-09","Newcastle",21.6,32.7
"2017-02-10","Newcastle",20.8,40
"2017-02-11","Newcastle",24.9,43.5
"2017-02-12","Newcastle",24.7,34.2
"2017-02-13","Newcastle",20.4,27.2
"2017-02-14","Newcastle",21.2,28
"2017-02-15","Newcastle",18,28
"2017-02-16","Newcastle",18,34.6
"2017-02-17","Newcastle",22.2,37.5
"2017-02-18","Newcastle",20.4,34.5
"2017-02-19","Newcastle",NA,23.5
"2017-02-20","Newcastle",NA,29
"2017-02-21","Newcastle",NA,29
"2017-02-22","Newcastle",21.4,30.7
"2017-02-23","Newcastle",20.5,35.7
"2017-02-24","Newcastle",20.9,30
"2017-02-25","Newcastle",21.5,26
"2017-02-26","Newcastle",20.2,26.7
"2017-02-27","Newcastle",21.3,26.5
"2017-02-28","Newcastle",20.2,26
"2009-01-01","NorahHead",17.9,28.1
"2009-01-02","NorahHead",19.1,23.8
"2009-01-03","NorahHead",17.1,23
"2009-01-04","NorahHead",19.7,25
"2009-01-05","NorahHead",18.5,25.9
"2009-01-06","NorahHead",19.8,26.5
"2009-01-07","NorahHead",20,27.7
"2009-01-08","NorahHead",20.4,22.3
"2009-01-09","NorahHead",17.5,22.8
"2009-01-10","NorahHead",18.4,25.6
"2009-01-11","NorahHead",19.6,27.3
"2009-01-12","NorahHead",19,26.2
"2009-01-13","NorahHead",20.1,27.8
"2009-01-14","NorahHead",19.8,26.7
"2009-01-15","NorahHead",20.2,27.7
"2009-01-16","NorahHead",19,24.7
"2009-01-17","NorahHead",18,21.1
"2009-01-18","NorahHead",14.5,23.8
"2009-01-19","NorahHead",17.2,26.2
"2009-01-20","NorahHead",18.9,26.7
"2009-01-21","NorahHead",21.1,27.6
"2009-01-22","NorahHead",21.3,29.2
"2009-01-23","NorahHead",21.7,33.2
"2009-01-24","NorahHead",21.7,40.4
"2009-01-25","NorahHead",20.4,23.8
"2009-01-26","NorahHead",19.8,23.4
"2009-01-27","NorahHead",NA,26.1
"2009-01-28","NorahHead",20.1,28.1
"2009-01-29","NorahHead",20.9,29.6
"2009-01-30","NorahHead",20.9,29.3
"2009-01-31","NorahHead",20.3,29
"2009-02-01","NorahHead",19.7,26.8
"2009-02-02","NorahHead",21.1,29
"2009-02-03","NorahHead",19.8,26.9
"2009-02-04","NorahHead",21.2,26.1
"2009-02-05","NorahHead",20.6,28.7
"2009-02-06","NorahHead",20.5,28.7
"2009-02-07","NorahHead",20.3,25.1
"2009-02-08","NorahHead",18.2,24.8
"2009-02-09","NorahHead",18.5,21.4
"2009-02-10","NorahHead",18.3,19.4
"2009-02-11","NorahHead",16.7,21.5
"2009-02-12","NorahHead",16.5,20.5
"2009-02-13","NorahHead",16.6,21.1
"2009-02-14","NorahHead",16.9,20.4
"2009-02-15","NorahHead",16.2,21.7
"2009-02-16","NorahHead",18.1,23.3
"2009-02-17","NorahHead",19.1,22
"2009-02-18","NorahHead",18.8,24.1
"2009-02-19","NorahHead",19.5,28.8
"2009-02-20","NorahHead",20.8,27.8
"2009-02-21","NorahHead",21.4,24.8
"2009-02-22","NorahHead",21.1,25.8
"2009-02-23","NorahHead",20.1,27.7
"2009-02-24","NorahHead",21.1,29.4
"2009-02-25","NorahHead",21.8,27
"2009-02-26","NorahHead",20.9,23.6
"2009-02-27","NorahHead",18.4,23.8
"2009-02-28","NorahHead",17.6,26.8
"2009-12-01","NorahHead",14.5,18.8
"2009-12-02","NorahHead",13.4,20.9
"2009-12-03","NorahHead",14.1,24.5
"2009-12-04","NorahHead",16.6,22.4
"2009-12-05","NorahHead",18.5,24.2
"2009-12-06","NorahHead",19.3,26
"2009-12-07","NorahHead",20.6,27.4
"2009-12-08","NorahHead",20.4,25.3
"2009-12-09","NorahHead",19.1,23.9
"2009-12-10","NorahHead",20.6,26.8
"2009-12-11","NorahHead",21.6,28
"2009-12-12","NorahHead",19.2,27.2
"2009-12-13","NorahHead",19,24.7
"2009-12-14","NorahHead",20.3,24.5
"2009-12-15","NorahHead",20.2,26.2
"2009-12-16","NorahHead",21.3,28.8
"2009-12-17","NorahHead",20.7,27.5
"2009-12-18","NorahHead",20.1,22.2
"2009-12-19","NorahHead",17.2,26.5
"2009-12-20","NorahHead",20,24.5
"2009-12-21","NorahHead",20,24.5
"2009-12-22","NorahHead",19.5,27.6
"2009-12-23","NorahHead",19.1,27.7
"2009-12-24","NorahHead",20.2,25.8
"2009-12-25","NorahHead",20.4,24.3
"2009-12-26","NorahHead",18.6,19.7
"2009-12-27","NorahHead",18,21.5
"2009-12-28","NorahHead",19.7,22.1
"2009-12-29","NorahHead",20.2,22.6
"2009-12-30","NorahHead",20.6,25.2
"2009-12-31","NorahHead",20.6,24.7
"2010-01-01","NorahHead",20.8,28.7
"2010-01-02","NorahHead",21.8,24.6
"2010-01-03","NorahHead",19.3,21.3
"2010-01-04","NorahHead",18.7,25.4
"2010-01-05","NorahHead",18.1,26.8
"2010-01-06","NorahHead",20.7,24.8
"2010-01-07","NorahHead",20.8,24.2
"2010-01-08","NorahHead",21.5,25.9
"2010-01-09","NorahHead",20.2,30.3
"2010-01-10","NorahHead",22.5,27.6
"2010-01-11","NorahHead",22.2,26.2
"2010-01-12","NorahHead",22.8,NA
"2010-01-13","NorahHead",21.4,24.9
"2010-01-14","NorahHead",20,22.5
"2010-01-15","NorahHead",19.7,23.9
"2010-01-16","NorahHead",20.3,28.9
"2010-01-17","NorahHead",19.8,27.5
"2010-01-18","NorahHead",18,25.8
"2010-01-19","NorahHead",15.4,23.5
"2010-01-20","NorahHead",17.1,26.6
"2010-01-21","NorahHead",19.6,28.8
"2010-01-22","NorahHead",21.9,32.3
"2010-01-23","NorahHead",22.6,40.2
"2010-01-24","NorahHead",21.1,23.8
"2010-01-25","NorahHead",20.7,26.9
"2010-01-26","NorahHead",22.6,27.9
"2010-01-27","NorahHead",23,26.1
"2010-01-28","NorahHead",22.5,27
"2010-01-29","NorahHead",20.6,26.8
"2010-01-30","NorahHead",22,24.7
"2010-01-31","NorahHead",21.8,26.7
"2010-02-01","NorahHead",22.4,29.2
"2010-02-02","NorahHead",22.4,27.2
"2010-02-03","NorahHead",21.4,26.4
"2010-02-04","NorahHead",22.3,27.2
"2010-02-05","NorahHead",22.6,27.2
"2010-02-06","NorahHead",21.8,26.3
"2010-02-07","NorahHead",22,25.4
"2010-02-08","NorahHead",21.4,28
"2010-02-09","NorahHead",22.5,27.9
"2010-02-10","NorahHead",21.6,29.2
"2010-02-11","NorahHead",21,28.6
"2010-02-12","NorahHead",21.7,37.5
"2010-02-13","NorahHead",22.3,27.3
"2010-02-14","NorahHead",22.8,26.4
"2010-02-15","NorahHead",21,29.4
"2010-02-16","NorahHead",21.1,24.1
"2010-02-17","NorahHead",19.8,24
"2010-02-18","NorahHead",20.9,24.7
"2010-02-19","NorahHead",21.4,25
"2010-02-20","NorahHead",21.3,29.6
"2010-02-21","NorahHead",20.2,30
"2010-02-22","NorahHead",21.5,36.3
"2010-02-23","NorahHead",24.1,29.1
"2010-02-24","NorahHead",20.9,24.1
"2010-02-25","NorahHead",20.7,25.2
"2010-02-26","NorahHead",21.1,26.1
"2010-02-27","NorahHead",19.4,29.5
"2010-02-28","NorahHead",20.4,26.5
"2010-12-01","NorahHead",18,21.5
"2010-12-02","NorahHead",17.7,23.9
"2010-12-03","NorahHead",18.6,24.1
"2010-12-04","NorahHead",18.5,23.4
"2010-12-05","NorahHead",18.4,24.9
"2010-12-06","NorahHead",19,24.4
"2010-12-07","NorahHead",19.6,27.4
"2010-12-08","NorahHead",19.3,23.6
"2010-12-09","NorahHead",19.2,31.2
"2010-12-10","NorahHead",19.8,NA
"2010-12-11","NorahHead",17.4,25.4
"2010-12-12","NorahHead",17.4,31
"2010-12-13","NorahHead",18.4,23.1
"2010-12-14","NorahHead",19.3,23.5
